time,Distance,Speed_RL,Speed_FR,Speed_FL,Speed_RR,BP_F,BP_R,LateralAcc,InlineAcc,VerticalAcc,PitchRate,RollRate,YawRate,RPM,TPS,IAT,BT_FR_L,BT_FR_R,GPS_Speed,GPS_Nsat,GPS_LatAcc,GPS_LonAcc,GPS_Slope,GPS_Heading,GPS_Gyro,GPS_Altitude,GPS_Latitude,GPS_Longitude,GPS_Elevation
41.760,0.560,40.163265,34.326908,39.384800,35.468193,0.512321,0.474428,1.317830,-0.198678,-0.603168,-6.352576,3.405739,66.169121,5792.854004,10.007477,19.000000,-0.000015,-0.000015,37.580002,13.000000,1.252084,-0.204453,-0.538375,27.289244,69.512062,118.000000,49.330740397342,8.566029287349,118.15
41.770,0.560,40.078041,34.286152,39.364594,35.364262,0.510572,0.468764,1.338239,-0.241793,-0.810493,-6.597590,3.239908,66.926468,5785.027344,11.471428,19.000000,-0.000015,-0.000015,37.460003,13.000000,1.250873,-0.198271,-0.567023,27.608955,69.901672,118.000000,49.330741142322,8.566030126888,118.15
41.780,0.560,39.992817,34.245396,39.344391,35.260326,0.519318,0.471030,1.358648,-0.284907,-1.017819,-6.842605,3.074077,67.683823,5777.200684,12.935378,19.000000,-0.000015,-0.000015,37.340000,13.000000,1.249662,-0.192089,-0.595670,27.928665,70.291290,118.000000,49.330741887302,8.566030966426,118.15
41.790,0.560,39.907593,34.204639,39.324184,35.156395,0.520484,0.465932,1.366366,-0.363551,-0.965647,-6.405422,1.550145,68.755516,5769.374512,14.399329,19.000000,-0.000015,-0.000015,37.220001,13.000000,1.248451,-0.185907,-0.624318,28.248377,70.680901,118.000000,49.330742632282,8.566031805964,118.15
41.800,0.560,39.822369,34.163883,39.303982,35.052460,0.514071,0.473861,1.374083,-0.442195,-0.913475,-5.968239,0.026213,69.827209,5761.547852,15.863279,19.000000,-0.000015,-0.000015,37.100002,13.000000,1.247241,-0.179725,-0.652966,28.568087,71.070511,118.000000,49.330743377262,8.566032645502,118.14
41.810,0.561,39.770241,34.015396,39.256840,34.940350,0.529813,0.477826,1.372894,-0.315413,-0.860329,-5.596394,-0.659985,71.615814,5799.640137,18.827040,19.000000,-0.000015,-0.000015,37.060001,13.000000,1.240931,-0.153148,-0.655258,28.917591,71.065926,118.000000,49.330744122243,8.566033485040,118.14
41.820,0.561,39.718113,33.866909,39.209698,34.828239,0.520484,0.475560,1.371706,-0.188631,-0.807184,-5.224548,-1.346183,73.404411,5837.732422,21.790798,19.000000,-0.000015,-0.000015,37.020000,13.000000,1.234622,-0.126572,-0.657550,29.267096,71.061340,118.000000,49.330744860720,8.566034330506,118.14
41.830,0.561,39.665985,33.718418,39.162560,34.716125,0.515237,0.478392,1.355793,-0.255865,-0.778762,-4.421285,0.312129,74.115814,5875.824707,24.754559,19.000000,-0.000015,-0.000015,36.980003,13.000000,1.228312,-0.099996,-0.659842,29.616600,71.056763,118.000000,49.330745540678,8.566035229326,118.14
41.840,0.561,39.613857,33.569931,39.115417,34.604015,0.515820,0.474994,1.339881,-0.323098,-0.750340,-3.618021,1.970441,74.827209,5913.916992,27.718319,19.000000,-0.000015,-0.000015,36.940002,13.000000,1.222003,-0.073419,-0.662134,29.966105,71.052177,118.000000,49.330746220635,8.566036128146,118.14
41.850,0.561,39.561729,33.421444,39.068275,34.491905,0.518735,0.471030,1.309218,-0.360757,-0.841738,-3.820759,1.004046,75.022064,5952.009766,30.682079,19.000000,-0.000015,-0.000015,36.900002,13.000000,1.215693,-0.046843,-0.664425,30.315609,71.047592,118.000000,49.330746900593,8.566037026966,118.14
41.860,0.561,39.611374,33.369785,39.039265,34.516701,0.516403,0.472162,1.278555,-0.398415,-0.933137,-4.023496,0.037650,75.216911,5990.102051,33.645840,19.000000,-0.000015,-0.000015,36.860001,13.000000,1.209384,-0.020267,-0.666717,30.665112,71.043007,118.000000,49.330747580550,8.566037925786,118.14
41.870,0.561,39.661018,33.318127,39.010254,34.541496,0.520484,0.465366,1.276688,-0.418276,-0.824169,-4.307905,1.950427,75.029411,6028.194336,36.609596,19.000000,-0.000015,-0.000015,36.820000,13.000000,1.203074,0.006310,-0.669009,31.014616,71.038422,118.000000,49.330748260508,8.566038824606,118.14
41.880,0.561,39.710667,33.266464,38.981243,34.566296,0.518735,0.465366,1.274820,-0.438136,-0.715202,-4.592314,3.863205,74.841911,6066.286621,39.573357,19.000000,-0.000015,-0.000015,36.780003,13.000000,1.196765,0.032886,-0.671301,31.364120,71.033844,118.000000,49.330748940465,8.566039723426,118.14
41.890,0.561,39.760311,33.214806,38.952232,34.591091,0.517569,0.471030,1.328959,-0.230881,-0.651106,-4.740284,3.242767,74.623161,6104.378906,42.537117,19.000000,-0.000015,-0.000015,36.740002,13.000000,1.190455,0.059462,-0.673593,31.713625,71.029259,118.000000,49.330749605395,8.566040701587,118.14
41.900,0.562,39.809956,33.163147,38.923222,34.615887,0.516403,0.474428,1.383097,-0.023625,-0.587010,-4.888254,2.622330,74.404411,6142.471191,45.500877,19.000000,-0.000015,-0.000015,36.700001,13.000000,1.184146,0.086039,-0.675885,32.063129,71.024673,118.000000,49.330750266569,8.566041699584,118.14
41.910,0.562,39.958614,33.219479,38.979172,35.295410,0.523982,0.480091,1.427005,0.038019,-0.739633,-3.863036,0.746721,74.450363,6204.811523,48.843212,19.000000,-0.000015,-0.000015,36.770000,13.000000,1.164197,0.123513,-0.660415,32.337002,69.807709,118.000000,49.330750927742,8.566042697580,118.14
41.920,0.562,40.107277,33.275810,39.035118,35.974934,0.519318,0.481224,1.470913,0.099664,-0.892255,-2.837818,-1.128887,74.496323,6267.151367,52.185551,19.000000,-0.000015,-0.000015,36.840000,13.000000,1.144249,0.160988,-0.644945,32.610878,68.590744,118.000000,49.330751588915,8.566043695576,118.13
41.930,0.562,40.255936,33.332142,39.091068,36.654461,0.522233,0.477259,1.461041,0.155519,-0.837553,-0.820050,1.641638,74.645218,6329.491699,55.527885,19.000000,-0.000015,-0.000015,36.910000,13.000000,1.124301,0.198462,-0.629475,32.884750,67.373787,118.000000,49.330752250088,8.566044693573,118.13
41.940,0.562,40.404598,33.388474,39.147015,37.333984,0.522816,0.481790,1.451169,0.211375,-0.782850,1.197717,4.412163,74.794121,6391.832031,58.870224,19.000000,-0.000015,-0.000015,36.980000,13.000000,1.104353,0.235937,-0.614005,33.158627,66.156822,118.000000,49.330752911262,8.566045691569,118.13
41.950,0.562,40.553257,33.444805,39.202965,38.013508,0.516986,0.480091,1.449849,0.245341,-0.646142,1.044943,2.044780,76.707718,6454.171875,62.212559,19.000000,-0.000015,-0.000015,37.050003,13.000000,1.084405,0.273412,-0.598535,33.432499,64.939857,118.000000,49.330753567459,8.566046732442,118.13
41.960,0.562,40.764801,33.530212,39.400856,39.364643,0.508240,0.469897,1.448528,0.279307,-0.509434,0.892169,-0.322604,78.621323,6516.512207,65.554893,19.000000,-0.000015,-0.000015,37.120003,13.000000,1.064456,0.310886,-0.583065,33.706371,63.722897,118.000000,49.330754218680,8.566047816192,118.13
41.970,0.562,40.976345,33.615620,39.598751,40.715775,0.520484,0.469331,1.449446,0.247703,-0.557907,1.626252,0.400763,80.582718,6578.852539,68.897232,19.000000,-0.000015,-0.000015,37.190002,13.000000,1.044508,0.348361,-0.567596,33.980247,62.505936,118.000000,49.330754869902,8.566048899942,118.13
41.980,0.562,41.187889,33.701023,39.796642,42.066910,0.522816,0.472729,1.450364,0.216099,-0.606380,2.360335,1.124130,82.544121,6641.192871,72.239571,19.000000,-0.000015,-0.000015,37.260002,13.000000,1.024560,0.385835,-0.552126,34.254120,61.288971,118.000000,49.330755521123,8.566049983692,118.13
41.990,0.562,41.399433,33.786430,39.994537,43.418041,0.528646,0.481224,1.336112,0.346773,-0.644195,3.040611,1.830343,81.865814,6703.532715,75.581902,19.000000,-0.000015,-0.000015,37.330002,13.000000,1.004612,0.423310,-0.536656,34.527996,60.072006,118.000000,49.330756172344,8.566051067442,118.13
42.000,0.563,41.610977,33.871838,40.192429,44.769176,0.515820,0.474428,1.221860,0.477448,-0.682010,3.720887,2.536555,81.187500,6765.873047,78.924240,19.000000,-0.000015,-0.000015,37.400002,13.000000,0.984664,0.460784,-0.521186,34.801868,58.855045,118.000000,49.330756823566,8.566052151192,118.12
42.010,0.563,42.006485,34.153496,40.275833,45.180691,0.507657,0.473861,0.996934,0.543018,-0.900967,4.611587,8.057591,79.312500,6785.639648,80.837875,19.000000,-0.000015,-0.000015,37.630001,13.000000,0.944895,0.485704,-0.516602,34.951984,56.297363,118.000000,49.330757479930,8.566053263875,118.12
42.020,0.563,42.401993,34.435158,40.359238,45.592205,0.518735,0.471596,0.772008,0.608587,-1.119924,5.502287,13.578628,77.437500,6805.405762,82.751511,19.000000,-0.000015,-0.000015,37.860001,13.000000,0.905126,0.510623,-0.512019,35.102097,53.739677,118.000000,49.330758148294,8.566054444072,118.12
42.030,0.563,42.797497,34.716816,40.442646,46.003716,0.514071,0.470463,0.602342,0.745083,-1.218185,4.998806,16.660801,72.204041,6825.172363,84.665138,19.000000,-0.000015,-0.000015,38.090000,13.000000,0.865357,0.535542,-0.507435,35.252213,51.181995,118.000000,49.330758816658,8.566055624268,118.11
42.040,0.563,43.193005,34.998478,40.526051,46.415230,0.518152,0.469897,0.432676,0.881579,-1.316445,4.495325,19.742975,66.970589,6844.938477,86.578773,19.000000,-0.000015,-0.000015,38.320000,13.000000,0.825588,0.560462,-0.502851,35.402328,48.624313,118.000000,49.330759485022,8.566056804465,118.11
42.050,0.563,43.588512,35.280136,40.609455,46.826744,0.528063,0.472162,0.411541,0.983344,-1.146010,3.784302,18.619326,60.470589,6864.705078,88.492409,19.000000,-0.000015,-0.000015,38.550003,13.000000,0.785819,0.585381,-0.498268,35.552444,46.066628,118.000000,49.330760153386,8.566057984661,118.10
42.060,0.563,43.874523,35.808411,40.569046,46.518902,0.527480,0.467065,0.390406,1.085109,-0.975575,3.073280,17.495676,53.970589,6884.471680,90.406044,19.000000,-0.000015,-0.000015,38.780003,13.000000,0.746050,0.610300,-0.493684,35.702557,43.508945,118.000000,49.330760821750,8.566059164857,118.10
42.070,0.563,44.160534,36.336685,40.528641,46.211056,0.515820,0.473861,0.436165,1.032413,-0.861789,2.905132,15.765884,48.169121,6904.237793,92.319679,19.000000,-0.000015,-0.000015,39.010002,13.000000,0.706281,0.635220,-0.489100,35.852673,40.951263,118.000000,49.330761490701,8.566060347886,118.09
42.080,0.563,44.446548,36.864960,40.488232,45.903214,0.518152,0.476127,0.481924,0.979718,-0.748004,2.736985,14.036093,42.367649,6924.004395,94.233307,19.000000,-0.000015,-0.000015,39.240002,13.000000,0.666512,0.660139,-0.484517,36.002789,38.393581,118.000000,49.330762164938,8.566061556407,118.09
42.090,0.564,44.732559,37.393234,40.447826,45.595367,0.519901,0.471030,0.481201,0.993724,-0.978544,2.170089,10.167650,36.943016,6943.770508,96.146942,19.000000,-0.000015,-0.000015,39.470001,13.000000,0.626743,0.685058,-0.479933,36.152901,35.835896,118.000000,49.330762839174,8.566062764928,118.08
42.100,0.564,45.018570,37.921509,40.407417,45.287525,0.522233,0.472162,0.480478,1.007729,-1.209084,1.603192,6.299208,31.518383,6963.537109,98.060577,19.000000,-0.000015,-0.000015,39.700001,13.000000,0.586974,0.709978,-0.475349,36.303017,33.278214,118.000000,49.330763513411,8.566063973448,118.08
42.110,0.564,44.887836,38.452118,40.503773,45.233711,0.523982,0.475560,0.433345,0.992992,-1.197598,0.157125,1.930413,25.726105,6960.672363,98.254517,19.000000,-0.000015,-0.000015,40.020000,13.000000,0.536052,0.714248,-0.472484,36.434795,30.363005,118.000000,49.330764187648,8.566065181969,118.07
42.120,0.564,44.757103,38.982727,40.600128,45.179897,0.518152,0.477259,0.386212,0.978254,-1.186113,-1.288941,-2.438382,19.933825,6957.807129,98.448463,19.000000,-0.000015,-0.000015,40.340000,13.000000,0.485130,0.718518,-0.469620,36.566578,27.447794,118.000000,49.330764861884,8.566066390490,118.07
42.130,0.564,44.626373,39.513340,40.696487,45.126087,0.528646,0.478958,0.352949,1.126527,-0.917027,-1.315845,-0.940183,15.012869,6954.942383,98.642403,19.000000,-0.000015,-0.000015,40.660000,13.000000,0.434208,0.722788,-0.466755,36.698357,24.532585,118.000000,49.330765536121,8.566067599011,118.06
42.140,0.564,44.495640,40.043949,40.792843,45.072273,0.528646,0.482923,0.319686,1.274799,-0.647942,-1.342748,0.558017,10.091912,6952.077637,98.836349,19.000000,-0.000015,-0.000015,40.980000,13.000000,0.383286,0.727058,-0.463890,36.830139,21.617376,118.000000,49.330766250160,8.566068859809,118.06
42.150,0.564,44.364906,40.574558,40.889198,45.018459,0.522233,0.481790,0.281697,1.214918,-0.656654,-0.424184,4.406445,5.363971,6949.212891,99.030289,19.000000,-0.000015,-0.000015,41.300003,13.000000,0.332364,0.731328,-0.461025,36.961918,18.702166,118.000000,49.330766974150,8.566070133676,118.05
42.160,0.564,44.437168,41.096603,40.981411,44.878651,0.523982,0.478392,0.243709,1.155037,-0.665366,0.494381,8.254873,0.636030,6946.347656,99.224228,19.000000,-0.000015,-0.000015,41.620003,13.000000,0.281442,0.735598,-0.458161,37.093697,15.786957,118.000000,49.330767698140,8.566071407543,118.05
42.170,0.564,44.509430,41.618645,41.073624,44.738842,0.526897,0.473295,0.140973,1.093393,-0.861157,1.255367,10.996807,-4.071691,6943.482910,99.418175,19.000000,-0.000015,-0.000015,41.940002,13.000000,0.230520,0.739868,-0.455296,37.225479,12.871747,118.000000,49.330768422130,8.566072681411,118.05
42.180,0.565,44.581692,42.140690,41.165833,44.599033,0.515820,0.474428,0.038238,1.031748,-1.056948,2.016354,13.738740,-8.779411,6940.618164,99.612114,19.000000,-0.000015,-0.000015,42.260002,13.000000,0.179598,0.744138,-0.452431,37.357258,9.956537,118.000000,49.330769146120,8.566073955278,118.04
42.190,0.565,44.653954,42.662731,41.258045,44.459225,0.515237,0.466499,-0.106443,0.872930,-1.202806,2.564994,14.550741,-16.409927,6937.752930,99.806061,19.000000,-0.000015,-0.000015,42.580002,13.000000,0.128676,0.748408,-0.449566,37.489040,7.041328,118.000000,49.330769870110,8.566075229145,118.04
42.200,0.565,44.726215,43.184776,41.350258,44.319416,0.532728,0.476693,-0.251124,0.714112,-1.348663,3.113635,15.362742,-24.040442,6934.888184,100.000000,19.000000,-0.000015,-0.000015,42.900002,13.000000,0.077754,0.752678,-0.446701,37.620819,4.126119,118.000000,49.330770618835,8.566076511681,118.03
42.210,0.565,44.845364,43.533413,41.447132,44.497211,0.523399,0.475560,-0.369500,0.697378,-1.315715,2.631292,15.797335,-27.959558,6972.740234,100.000000,19.000000,-0.000015,-0.000015,43.139999,13.000000,0.029508,0.742099,-0.453577,37.748016,1.788451,117.900002,49.330771392295,8.566077802885,118.03
42.220,0.565,44.964512,43.882046,41.544006,44.675007,0.523982,0.473861,-0.487877,0.680645,-1.282767,2.148950,16.231928,-31.878675,7010.592773,100.000000,19.000000,-0.000015,-0.000015,43.380001,13.000000,-0.018737,0.731519,-0.460452,37.875214,-0.549217,117.800003,49.330772165756,8.566079094089,118.02
42.230,0.565,45.083660,44.230682,41.640881,44.852798,0.531562,0.473295,-0.550951,0.649407,-1.148346,2.639940,18.822327,-34.091911,7048.444824,100.000000,19.000000,-0.000015,-0.000015,43.620003,13.000000,-0.066982,0.720940,-0.467328,38.002407,-2.886885,117.699997,49.330772939217,8.566080385293,118.02
42.240,0.565,45.202808,44.579315,41.737755,45.030594,0.522233,0.480091,-0.614026,0.618168,-1.013925,3.130930,21.412724,-36.305145,7086.297363,100.000000,19.000000,-0.000015,-0.000015,43.860001,13.000000,-0.115228,0.710360,-0.474203,38.129604,-5.224552,117.599998,49.330773712677,8.566081676496,118.01
