time,RPM dup 1,InlineAcc,LateralAcc,VerticalAcc,RollRate,PitchRate,YawRate,Gear,RPM dup 2,TPS
164.130,0.000000,0.069109,0.035246,-1.033844,3.357594,3.626429,0.235358,0.999924,10337.277344,15.977172
164.140,0.000000,0.028624,0.014493,-1.115609,3.435506,3.459219,0.251552,0.999924,10334.518555,16.110231
164.150,0.000000,0.031174,0.041525,-1.117252,3.495705,3.249279,0.336892,0.999924,10333.772461,16.159334
164.160,0.000000,0.052167,0.089035,-1.084556,3.548312,3.021025,0.451867,0.999924,10333.889648,16.172457
164.170,0.000000,0.059166,0.127787,-1.034839,3.534261,3.118829,0.430815,0.999924,10334.005859,16.185579
164.180,0.000000,0.060167,0.162785,-0.977827,3.491643,3.356372,0.351467,0.999924,10334.123047,16.198702
164.190,0.000000,0.077070,0.161458,-0.934066,3.417327,3.721181,0.217707,0.999924,10334.240234,16.211824
164.200,0.000000,0.100789,0.144564,-0.895985,3.329426,4.140531,0.060629,0.999924,10334.357422,16.224949
164.210,0.000000,0.119641,0.120730,-0.916435,3.283945,4.320215,0.045245,0.999924,10334.474609,16.238071
164.220,0.000000,0.136408,0.093921,-0.961969,3.256642,4.397184,0.090587,0.999924,10334.590820,16.251194
164.230,0.000000,0.128144,0.087917,-1.003999,3.304388,4.193614,0.262887,0.999924,10334.708008,16.264317
164.240,0.000000,0.109153,0.090830,-1.044528,3.384297,3.869812,0.489598,0.999924,10334.825195,16.277439
164.250,0.000000,0.093665,0.107911,-1.018149,3.408270,3.693711,0.618824,0.999924,10334.543945,16.331577
164.260,0.000000,0.079678,0.131064,-0.963095,3.408270,3.580911,0.706269,0.999924,10334.092773,16.403296
164.270,0.000000,0.105010,0.142089,-0.905984,3.310381,3.436527,0.713232,0.999924,10333.641602,16.475014
164.280,0.000000,0.147191,0.147915,-0.847993,3.170539,3.278607,0.685703,0.999924,10333.189453,16.546730
164.290,0.000000,0.161422,0.130859,-0.863154,3.184524,2.991564,0.780598,0.999924,10332.738281,16.618448
164.300,0.000000,0.163675,0.103995,-0.909667,3.264433,2.649183,0.927960,0.999924,10332.287109,16.690165
164.310,0.000000,0.138658,0.082423,-0.991558,3.391889,2.578053,1.009576,0.999924,10331.835938,16.761883
164.320,0.000000,0.101954,0.063120,-1.088609,3.539722,2.623173,1.063015,0.999924,10331.383789,16.833601
164.330,0.000000,0.106670,0.076480,-1.114298,3.552374,2.685943,1.085848,0.999924,10330.932617,16.905317
164.340,0.000000,0.129137,0.103838,-1.109401,3.507092,2.756277,1.095564,0.999924,10330.481445,16.977036
164.350,0.000000,0.164061,0.137326,-1.059399,3.414730,2.899997,1.172160,0.999924,10300.060547,17.278614
164.360,0.000000,0.204324,0.173440,-0.990064,3.302190,3.075169,1.277419,0.999924,10256.795898,17.678705
164.370,0.000000,0.244568,0.180120,-0.935600,3.263301,3.262417,1.338469,0.999924,10213.531250,18.078798
164.380,0.000000,0.284803,0.174185,-0.887510,3.255976,3.454840,1.380572,0.999924,10170.266602,18.478889
164.390,0.000000,0.271648,0.151225,-0.894960,3.253778,3.402023,1.448747,0.999924,10127.000977,18.878981
164.400,0.000000,0.235612,0.120969,-0.926214,3.253778,3.244103,1.528096,0.999924,10083.736328,19.279072
164.410,0.000000,0.219214,0.092205,-0.981210,3.290603,3.478196,1.669791,0.999924,10040.471680,19.679163
164.420,0.000000,0.211234,0.064081,-1.046383,3.343211,3.880295,1.838204,0.999924,9997.207031,20.079256
164.430,0.000000,0.244168,0.039779,-1.044914,3.393953,3.604267,1.898931,0.999924,9953.942383,20.479347
164.440,0.000000,0.294635,0.017116,-1.014885,3.443897,3.037613,1.913505,0.999924,9910.677734,20.879438
164.450,0.000000,0.241924,0.014323,-1.036645,3.360991,3.405474,2.005161,0.999924,9812.742188,20.898954
164.460,0.000000,0.144992,0.020045,-1.080602,3.221149,4.173841,2.129852,0.999924,9691.376953,20.755367
164.470,0.000000,0.193594,0.043735,-1.032611,3.315309,5.027669,2.226204,0.999924,9570.011719,20.611780
164.480,0.000000,0.304568,0.075126,-0.945216,3.509756,5.918126,2.310411,0.999924,9448.646484,20.468193
164.490,0.000000,0.317870,0.094179,-0.980517,3.592329,5.416100,2.741485,0.999924,9327.281250,20.324606
164.500,0.000000,0.289313,0.107945,-1.068402,3.626956,4.317295,3.321218,0.999924,9205.916016,20.181019
164.510,0.000000,0.323470,0.113452,-1.048271,3.280748,5.138611,3.372713,0.999924,9084.550781,20.037432
164.520,0.000000,0.384504,0.115418,-0.981847,2.771324,6.782836,3.197822,0.999924,8963.185547,19.893845
164.530,0.000000,0.449976,0.128132,-0.896992,2.803555,7.398724,3.366398,0.999924,8841.820313,19.750256
164.540,0.000000,0.517350,0.145452,-0.804238,3.067922,7.573896,3.682174,0.999924,8720.455078,19.606668
164.550,0.000000,0.595332,0.155656,-0.795890,3.294533,8.298071,3.958275,0.999924,8527.128906,20.025240
164.560,0.000000,0.677860,0.162810,-0.823716,3.504961,9.257534,4.217373,0.999924,8302.961914,20.684734
164.570,0.000000,0.633054,0.161195,-0.840784,3.592329,9.118989,4.382387,0.999924,8078.794922,21.344229
164.580,0.000000,0.533675,0.155822,-0.853242,3.626956,8.509870,4.507078,0.999924,7854.627930,22.003723
164.590,0.000000,0.648442,0.163131,-0.938835,3.221082,8.950453,4.800668,0.999924,7630.460938,22.663218
164.600,0.000000,0.854985,0.175875,-1.055770,2.626422,9.840909,5.166645,0.999924,7406.293945,23.322714
164.610,0.000000,0.824387,0.172828,-1.024242,3.104348,8.875474,5.431896,0.999924,7159.710449,24.048157
164.620,0.000000,0.708686,0.164240,-0.940981,3.924753,7.334760,5.626220,0.999924,6935.543457,24.707653
164.630,0.000000,0.702341,0.116006,-0.887031,4.171940,6.775007,5.929365,0.999924,6711.376465,25.367147
164.640,0.000000,0.723334,0.057861,-0.840409,4.275823,6.460494,6.259715,0.999924,6487.209473,26.026642
164.650,0.000000,0.845497,0.030272,-0.879915,4.229475,7.040949,6.538246,0.999924,6257.570313,29.505760
164.660,0.000000,0.992952,0.010321,-0.940953,4.145569,7.845147,6.803822,0.999924,6026.563477,33.689785
164.670,0.000000,1.040417,0.057559,-1.102764,3.736166,9.055955,6.911347,0.999924,5795.556152,37.873806
164.680,0.000000,1.062884,0.121595,-1.289769,3.245388,10.368415,6.979360,0.999924,5564.548828,42.057831
164.690,0.000000,1.111111,0.181817,-1.135568,2.643802,12.730844,7.174332,0.999924,5333.541992,46.241856
164.700,0.000000,1.165778,0.241085,-0.896067,2.014514,15.355764,7.401042,0.999924,5102.535156,50.425880
164.710,0.000000,1.181405,0.243114,-0.967501,2.505026,13.121530,7.670505,0.999924,4871.527832,54.609901
164.720,0.000000,1.187272,0.230833,-1.116669,3.275487,9.672505,7.950655,0.999924,4640.520508,58.793926
164.730,0.000000,1.172429,0.187183,-1.023665,3.048677,9.907394,8.247645,0.999924,4409.513672,62.977951
164.740,0.000000,1.152409,0.135691,-0.870118,2.572549,11.063262,8.548847,0.999924,4178.506836,67.161972
164.750,0.000000,1.107007,0.105861,-0.824937,2.829991,8.103127,8.802115,0.999924,4001.551270,70.558876
164.760,0.000000,1.055260,0.081446,-0.806849,3.270826,4.113990,9.043401,0.999924,3838.108643,73.759003
164.770,0.000000,1.035924,0.105081,-0.837613,2.910434,4.297124,9.372780,0.999924,3674.666016,76.959122
164.780,0.000000,1.024690,0.140728,-0.880590,2.349735,5.523326,9.724182,0.999924,3511.223633,80.159241
164.790,0.000000,1.042352,0.184616,-0.829605,2.490109,4.535995,10.101494,0.999924,3347.781006,83.359367
164.800,0.000000,1.067239,0.230564,-0.755130,2.805752,2.995280,10.485283,0.999924,3184.338623,86.559486
164.810,0.000000,1.100734,0.239054,-0.796399,2.644601,2.681829,11.396337,0.999924,3020.895996,89.759613
164.820,0.000000,1.136381,0.238178,-0.866603,2.364252,2.675194,12.439206,0.999924,2857.453369,92.959732
164.830,0.000000,1.161284,0.234450,-0.894027,2.258105,2.987052,13.820200,0.999924,2694.010986,96.159851
164.840,0.000000,1.183501,0.230008,-0.910755,2.195509,3.378534,15.285724,0.999924,2530.568359,99.359978
164.850,0.000000,1.154066,0.252856,-0.911359,1.987478,3.988716,16.599676,0.999924,2458.665771,100.000000
164.860,0.000000,1.111717,0.282526,-0.907932,1.743088,4.653572,17.875734,0.999924,2409.647949,100.000000
164.870,0.000000,0.943530,0.285448,-0.899043,1.841776,1.519857,18.400408,0.999924,2360.630371,100.000000
164.880,0.000000,0.743883,0.281681,-0.888788,2.026234,-2.563501,18.737236,0.999924,2311.612549,100.000000
164.890,0.000000,0.545148,0.235578,-0.928039,1.567153,-5.351650,18.251427,0.999924,2262.594971,100.000000
164.900,0.000000,0.346641,0.178891,-0.979665,0.947188,-7.815996,17.559959,0.999924,2213.577148,100.000000
164.910,0.000000,0.258312,0.162637,-0.972234,1.515745,-10.708186,16.602915,0.999924,2164.559326,100.000000
164.920,0.000000,0.197529,0.156493,-0.950038,2.381432,-13.707337,15.579477,0.999924,2115.541748,100.000000
164.930,0.000000,0.243942,0.215172,-0.860625,3.699408,-15.805151,15.158442,0.999924,2066.523926,100.000000
164.940,0.000000,0.317156,0.290057,-0.754406,5.130455,-17.677629,14.888008,0.999924,2017.506348,100.000000
164.950,0.000000,0.492272,0.338406,-0.836982,4.794436,-12.622866,14.960879,0.999924,2021.162109,100.000000
164.960,0.000000,0.692864,0.380121,-0.966756,4.016649,-5.836291,15.119577,0.999924,2037.986328,100.000000
164.970,0.000000,0.878264,0.348661,-1.069264,3.624026,0.081857,15.416892,0.999924,2054.810547,100.000000
164.980,0.000000,1.059865,0.298908,-1.164956,3.327695,5.782898,15.748862,0.999924,2071.634766,100.000000
164.990,0.000000,1.063863,0.239492,-1.093680,2.918425,9.512463,16.141720,0.999924,2088.458984,100.000000
165.000,0.000000,1.023461,0.177660,-0.980661,2.480920,12.749157,16.549799,0.999924,2105.283203,100.000000
165.010,0.000000,0.905514,0.161844,-0.916059,1.987478,13.893347,16.750601,0.999924,2122.107422,100.000000
165.020,0.000000,0.768180,0.157532,-0.863562,1.480052,14.514410,16.899582,0.999924,2138.931641,100.000000
165.030,0.000000,0.670486,0.182934,-0.889969,1.518675,11.916561,16.825739,0.999924,2155.756104,100.000000
165.040,0.000000,0.582703,0.215764,-0.936101,1.693810,8.513984,16.696190,0.999924,2172.580322,100.000000
165.050,0.000000,0.550509,0.241737,-0.994941,1.505090,5.371511,16.495388,0.999924,2192.106934,100.000000
165.060,0.000000,0.532213,0.265996,-1.056959,1.225407,2.294063,16.276773,0.999924,2212.309570,100.000000
165.070,0.000000,0.571419,0.272876,-1.060375,0.827457,0.035144,16.246006,0.999924,2232.511963,100.000000
165.080,0.000000,0.625001,0.275410,-1.049141,0.399941,-2.019142,16.262201,0.999924,2252.714355,100.000000
165.090,0.000000,0.711394,0.271100,-1.041432,0.294194,-2.262259,16.474014,0.999924,2272.916748,100.000000
165.100,0.000000,0.805990,0.265079,-1.034605,0.268889,-2.052583,16.734732,0.999924,2293.119141,100.000000
165.110,0.000000,0.843462,0.255372,-1.021315,0.493968,-1.200612,16.996744,0.999924,2313.321777,100.000000
165.120,0.000000,0.866652,0.244743,-1.006409,0.781642,-0.188067,17.259081,0.999924,2333.524170,100.000000
165.130,0.000000,0.836232,0.229170,-0.964172,1.118861,0.657800,17.424255,0.999924,2353.726563,100.000000
165.140,0.000000,0.792410,0.212361,-0.915102,1.468465,1.461997,17.565140,0.999924,2373.928955,100.000000
165.150,0.000000,0.744094,0.211236,-0.858133,1.936336,2.098454,17.777277,0.999924,2407.470459,99.163925
165.160,0.000000,0.694655,0.214032,-0.799189,2.433773,2.692976,18.007227,0.999924,2444.346680,98.118835
165.170,0.000000,0.641902,0.238788,-0.903710,2.919490,3.013593,18.400408,0.999924,2481.222656,97.073746
165.180,0.000000,0.588320,0.269034,-1.049098,3.402277,3.265734,18.834398,0.999924,2518.098877,96.028656
165.190,0.000000,0.617243,0.277490,-0.993005,2.575080,2.940340,18.726871,0.999924,2554.975098,94.983566
165.200,0.000000,0.666794,0.280498,-0.886541,1.420386,2.470561,18.483967,0.999924,2591.851318,93.938477
165.210,0.000000,0.664402,0.251105,-0.839658,0.725439,1.829858,18.348589,0.999924,2628.727539,92.893387
165.220,0.000000,0.649026,0.213611,-0.807670,0.145429,1.146423,18.240091,0.999924,2665.603516,91.848297
165.230,0.000000,0.678583,0.207567,-0.778033,0.577074,0.145556,18.293530,0.999924,2702.479736,90.803207
165.240,0.000000,0.719375,0.209384,-0.748982,1.261632,-0.934670,18.387453,0.999924,2739.355957,89.758110
165.250,0.000000,0.730069,0.262969,-0.847079,2.126254,-0.926707,18.687359,0.999924,2770.238281,86.420631
165.260,0.000000,0.733239,0.329496,-0.976962,3.035892,-0.646698,19.038761,0.999924,2799.622314,82.510048
165.270,0.000000,0.739723,0.379489,-0.916614,3.257774,0.692834,19.483438,0.999924,2829.006104,78.599464
165.280,0.000000,0.747036,0.425348,-0.808710,3.307718,2.297248,19.951435,0.999924,2858.389893,74.688881
165.290,0.000000,0.746163,0.411505,-0.811935,2.646466,3.278474,20.239359,0.999924,2887.773926,70.778305
165.300,0.000000,0.743243,0.382737,-0.842944,1.807415,4.103905,20.482264,0.999924,2917.157715,66.867722
165.310,0.000000,0.727822,0.331209,-0.881177,1.767460,3.636249,20.911718,0.999924,2946.541748,62.957138
165.320,0.000000,0.709276,0.273992,-0.921217,1.927279,2.845322,21.387810,0.999924,2975.925537,59.046555
165.330,0.000000,0.666883,0.249895,-0.925504,1.886792,3.738167,21.607395,0.999924,3005.309326,55.135975
165.340,0.000000,0.618528,0.234078,-0.920852,1.796228,5.051955,21.762856,0.999924,3034.693359,51.225391
165.350,0.000000,0.586012,0.259563,-0.919922,2.214421,3.731797,22.063410,0.999924,3054.457520,47.401726
165.360,0.000000,0.557455,0.295374,-0.919922,2.759804,1.753154,22.400236,0.999924,3071.816895,43.599789
165.370,0.000000,0.587291,0.337558,-0.903536,1.789036,-0.248846,22.467602,0.999924,3089.176270,39.797848
165.380,0.000000,0.631725,0.381334,-0.883054,0.439230,-2.256685,22.467602,0.999924,3106.535889,35.995911
165.390,0.000000,0.658963,0.414778,-0.859025,0.716915,-2.519177,22.755201,0.999924,3123.895264,32.193974
165.400,0.000000,0.681903,0.445639,-0.834109,1.401474,-2.345332,23.114700,0.999924,3141.254639,28.392035
165.410,0.000000,0.661288,0.469602,-0.895148,2.546312,-2.881729,23.693136,0.999924,3158.614014,24.590097
165.420,0.000000,0.629784,0.491840,-0.977674,3.806220,-3.595686,24.326307,0.999924,3175.973389,20.788158
165.430,0.000000,0.628377,0.487813,-0.941041,3.314510,-3.167312,24.577309,0.999924,3193.332764,16.986221
165.440,0.000000,0.634494,0.477218,-0.874617,2.384895,-2.453355,24.732767,0.999924,3210.692139,13.184283
165.450,0.000000,0.595277,0.442964,-0.900022,1.374838,-2.349844,24.876568,0.999924,3215.114014,11.589899
165.460,0.000000,0.544725,0.402795,-0.948385,0.344670,-2.398946,25.017452,0.999924,3216.301270,10.547402
165.470,0.000000,0.500736,0.390209,-0.886944,0.138636,-2.229347,25.114290,0.999924,3217.488770,9.504906
165.480,0.000000,0.458388,0.384518,-0.798052,0.138636,-2.005075,25.200115,0.999924,3218.676025,8.462410
165.490,0.000000,0.294338,0.415257,-0.852541,1.018707,-3.176867,25.655157,0.999924,3219.863525,7.419913
165.500,0.000000,0.099863,0.455102,-0.942874,2.118796,-4.697676,26.202503,0.999924,3221.050781,6.377417
165.510,0.000000,-0.025387,0.480319,-0.884583,2.690416,-7.773796,26.786121,0.999924,3222.238281,5.334920
165.520,0.000000,-0.133329,0.501878,-0.789136,3.129919,-11.238745,27.378807,0.999924,3223.425537,4.292424
165.530,0.000000,-0.070566,0.494016,-0.906572,2.334552,-9.578064,27.610054,0.999924,3224.613037,3.249928
165.540,0.000000,0.034875,0.478798,-1.077229,1.230468,-6.635977,27.750938,0.999924,3225.800293,2.207431
165.550,0.000000,0.058565,0.466591,-1.054522,0.913227,-5.630332,27.847776,0.999924,3223.924072,1.905180
165.560,0.000000,0.061819,0.455135,-0.983474,0.792696,-5.108798,27.933601,0.999924,3221.281494,1.787991
165.570,0.000000,0.069254,0.462015,-0.980296,0.984346,-3.577639,28.019428,0.999924,3218.639160,1.670802
165.580,0.000000,0.077735,0.473478,-0.994087,1.254041,-1.794073,28.105255,0.999924,3215.996826,1.553613
165.590,0.000000,0.071245,0.491994,-1.001154,1.621758,-0.526467,28.163876,0.999924,3213.354492,1.436423
165.600,0.000000,0.061012,0.512273,-1.006540,2.013981,0.612149,28.215694,0.999924,3210.712158,1.319234
165.610,0.000000,0.053760,0.522138,-1.028420,2.100950,1.419531,28.226059,0.999924,3208.069824,1.202045
165.620,0.000000,0.047254,0.529399,-1.054424,2.111604,2.144105,28.226059,0.999924,3205.427490,1.084855
165.630,0.000000,0.032761,0.508118,-1.046633,1.869744,2.400493,28.166466,0.999924,3202.785156,0.967666
165.640,0.000000,0.016272,0.479701,-1.030395,1.564756,2.539834,28.091976,0.999924,3200.142822,0.850477
165.650,0.000000,-0.072237,0.422307,-1.022520,1.094422,1.616997,27.922590,0.999924,3223.982666,0.752605
165.660,0.000000,-0.166916,0.364850,-1.017379,0.639603,0.560659,27.750938,0.999924,3251.058594,0.669902
165.670,0.000000,-0.220053,0.338011,-0.990720,0.051735,-0.647362,27.360672,0.999924,3278.134521,0.587198
165.680,0.000000,-0.268575,0.314574,-0.961669,-0.550917,-1.872236,26.946115,0.999924,3305.210449,0.504494
165.690,0.000000,-0.250954,0.348976,-0.886473,1.152622,-1.828709,26.633577,0.999924,3332.286621,0.421790
165.700,0.000000,-0.225984,0.389805,-0.806150,3.112405,-1.644248,26.332376,0.999924,3359.362549,0.339086
165.710,0.000000,-0.147435,0.399463,-0.856895,6.864161,-1.806149,27.248127,0.999924,3386.438477,0.256382
165.720,0.000000,-0.062933,0.405658,-0.922204,10.815024,-2.006535,28.299093,0.999924,3413.514404,0.173678
165.730,0.000000,-0.016044,0.328626,-0.981588,6.416734,-1.011374,27.634668,0.999924,3440.590332,0.090974
165.740,0.000000,0.026666,0.242346,-1.040315,1.090759,0.116626,26.779644,0.999924,3467.666504,0.008270
165.750,0.000000,0.037244,0.213238,-1.033433,-1.897860,3.006295,25.685602,0.999924,3462.411865,0.187045
165.760,0.000000,0.044251,0.190482,-1.019261,-4.626772,6.091705,24.565002,0.999924,3453.564941,0.394873
165.770,0.000000,0.043600,0.316782,-1.003670,1.043812,6.422938,25.815636,0.999924,3444.717773,0.602701
165.780,0.000000,0.042099,0.459642,-0.987921,7.647675,6.448153,27.329741,0.999924,3435.870850,0.810529
165.790,0.000000,-0.017887,0.568701,-0.963506,8.260714,4.876518,27.766808,0.999924,3427.023926,1.018357
165.800,0.000000,-0.084371,0.674004,-0.938127,8.208106,3.127455,28.084202,0.999924,3418.177002,1.226184
165.810,0.000000,-0.084939,0.577836,-0.946777,3.525737,1.229098,27.184647,0.999924,3409.330078,1.434012
165.820,0.000000,-0.078182,0.459282,-0.959208,-1.671050,-0.685846,26.149874,0.999924,3400.483154,1.641840
165.830,0.000000,-0.059062,0.300481,-0.940915,-3.274302,-1.947480,25.454679,0.999924,3391.636230,1.849668
165.840,0.000000,-0.038569,0.137209,-0.919209,-4.478274,-3.136524,24.797218,0.999924,3382.789307,2.057496
165.850,0.000000,-0.026835,0.164062,-0.929328,-0.860700,-3.239902,25.164328,0.999924,3358.574707,2.016480
165.860,0.000000,-0.016074,0.212041,-0.942983,3.292601,-3.222651,25.645279,0.999924,3332.652588,1.947814
165.870,0.000000,0.002094,0.343709,-0.996639,5.925423,-3.047744,26.527023,0.999924,3306.730713,1.879148
165.880,0.000000,0.021086,0.484675,-1.054739,8.389302,-2.855321,27.453299,0.999924,3280.808594,1.810483
165.890,0.000000,0.016228,0.472058,-1.102533,5.842250,-1.789826,27.577990,0.999924,3254.886719,1.741817
165.900,0.000000,0.008720,0.442377,-1.149182,2.738428,-0.627323,27.613615,0.999924,3228.964600,1.673152
165.910,0.000000,0.005267,0.355867,-1.057174,-0.630294,1.450054,26.825794,0.999924,3203.042480,1.604486
165.920,0.000000,0.002264,0.263043,-0.949758,-4.028449,3.629083,25.946480,0.999924,3177.120605,1.535820
165.930,0.000000,0.028966,0.332451,-0.933288,4.558037,1.913330,27.524389,0.999924,3151.198486,1.467155
165.940,0.000000,0.058969,0.419885,-0.926923,14.476150,-0.235177,29.375322,0.999924,3125.276611,1.398489
165.950,0.000000,0.004836,0.540252,-0.931575,12.726062,3.921301,29.166910,0.999924,3119.117188,1.266377
